Feature,Importance
DC.DAC.NLDL.CD,0.00020129755
SP.URB.GROW,0.00020106309
SH.XPD.OOPC.CH.ZS,0.00020059489
FB.BNK.CAPA.ZS,0.00020012571
SL.AGR.0714.MA.ZS,0.00020006625
SE.XPD.TOTL.GB.ZS,0.00019934944
DT.ODA.ODAT.XP.ZS,0.00019878206
NV.IND.TOTL.ZS,0.0001982997
EN.URB.MCTY,0.00019759423
FD.AST.PRVT.GD.ZS,0.00019710037
SG.DMK.ALLD.FN.ZS,0.00019644364
FB.CBK.BRCH.P5,0.00019526503
IE.PPI.WATR.CD,0.00019512296
DT.NFL.MIDA.CD,0.0001948926
DT.NFL.UNDP.CD,0.00019420916
SH.XPD.EHEX.PC.CD,0.0001940581
NV.IND.TOTL.CD,0.0001940427
VC.IHR.PSRC.FE.P5,0.00019396249
IQ.CPA.SOCI.XQ,0.00019339372
IC.REG.COST.PC.FE.ZS,0.0001923912
GC.LBL.TOTL.GD.ZS,0.00019197282
SH.H2O.SMDW.RU.ZS,0.00019128021
SP.POP.4549.FE.5Y,0.00019125377
DT.ODA.ALLD.KD,0.00019065342
SL.TLF.INTM.FE.ZS,0.00019062658
SL.MNF.0714.FE.ZS,0.0001902241
SE.TER.ENRR,0.00018975238
NY.TRF.NCTR.CN,0.0001882757
EG.ELC.PETR.ZS,0.00018743805
EN.ATM.PM25.MC.T3.ZS,0.00018739703
IQ.CPA.BREG.XQ,0.00018717257
IC.LGL.CRED.XQ,0.00018672377
BX.TRF.PWKR.CD.DT,0.00018650043
IE.PPN.ICTI.CD,0.00018595636
FM.LBL.BMNY.IR.ZS,0.00018591071
SH.IMM.IDPT,0.00018534319
SH.STA.BRTC.ZS,0.00018490302
IC.EXP.CSBC.CD,0.00018473413
SN.ITK.DEFC.ZS,0.00018401702
DC.DAC.GRCL.CD,0.00018365556
DT.DOD.DSTC.CD,0.0001817036
ER.PTD.TOTL.ZS,0.00018155557
per_lm_alllm.cov_q3_tot,0.00018069414
DT.DOD.MWBG.CD,0.00017987107
SP.URB.TOTL,0.00017680989
IC.PRP.DURS,0.00017659772
DC.DAC.BELL.CD,0.00017656425
IC.TAX.PRFT.CP.ZS,0.00017622614
SE.PRM.NENR,0.00017607772
NE.DAB.DEFL.ZS,0.00017502779
FP.WPI.TOTL,0.00017394044
SP.POP.4044.MA.5Y,0.00017389737
TX.VAL.MRCH.AL.ZS,0.00017383674
SH.IMM.HEPB,0.00017377385
SH.SGR.CRSK.ZS,0.0001737146
TX.VAL.MMTL.ZS.UN,0.00017351191
SE.LPV.PRIM.SD.FE,0.00017316226
SP.POP.3034.FE.5Y,0.00017295974
NY.ADJ.NNTY.PC.KD,0.00017284596
SH.STA.SUIC.FE.P5,0.000172009
SP.REG.DTHS.ZS,0.00017183716
SE.TER.ENRR.FE,0.00017057141
SL.TLF.ACTI.1524.MA.NE.ZS,0.00017029663
PA.NUS.PRVT.PP,0.0001692292
TX.VAL.MRCH.R6.ZS,0.00016791426
DT.NFL.IMFN.CD,0.00016562053
DC.DAC.CHEL.CD,0.00016513438
NV.MNF.TECH.ZS.UN,0.00016470504
NY.GDP.DEFL.ZS.AD,0.00016457723
SL.EMP.TOTL.SP.FE.ZS,0.00016450929
SP.POP.TECH.RD.P6,0.00016407945
BX.TRF.PWKR.DT.GD.ZS,0.00016395743
TM.TAX.MANF.WM.AR.ZS,0.00016385033
SH.STA.WAST.ZS,0.00016382124
TM.TAX.TCOM.SR.ZS,0.00016356287
DC.DAC.JPNL.CD,0.00016224019
SE.SEC.TCHR.FE,0.00016189387
FR.INR.RISK,0.00016169468
DC.DAC.CANL.CD,0.00016134242
IE.PPN.TRAN.CD,0.00016062359
TX.VAL.OTHR.ZS.WT,0.00016016349
SE.XPD.PRIM.PC.ZS,0.00015992392
DC.DAC.ITAL.CD,0.00015917204
FP.CPI.TOTL.ZG,0.0001587151
SE.PRM.ENRL,0.00015844211
GC.XPN.COMP.ZS,0.0001583572
SE.XPD.CTOT.ZS,0.00015812721
SL.SLF.0714.FE.ZS,0.00015811411
TX.VAL.MANF.ZS.UN,0.00015797133
SL.UEM.TOTL.NE.ZS,0.00015747166
SE.PRE.ENRR,0.00015718411
TM.VAL.MRCH.R4.ZS,0.00015703481
DC.DAC.GBRL.CD,0.00015698625
SE.PRM.NINT.MA.ZS,0.00015429214
SE.XPD.TOTL.GD.ZS,0.00015424377
LP.LPI.TRAC.XQ,0.00015384727
SE.SEC.CMPT.LO.ZS,0.00015214339
SE.PRM.ENRR,0.00015153475
NE.CON.PRVT.CD,0.00015048354
DT.NFL.SDGF.CD,0.00014910167
IT.NET.BBND.P2,0.00014878021
SE.SEC.TCAQ.UP.MA.ZS,0.00014867725
DT.TDS.MLAT.PG.ZS,0.00014805672
per_sa_allsa.adq_pop_tot,0.0001477173
SH.STA.DIAB.ZS,0.0001467927
NV.IND.MANF.CD,0.00014636554
SH.UHC.NOP2.ZS,0.00014595565
BX.GSR.CCIS.CD,0.00014540448
SH.MMR.RISK,0.00014397173
DC.DAC.DNKL.CD,0.00014364754
NE.IMP.GNFS.KD.ZG,0.00014320845
GC.TAX.YPKG.RV.ZS,0.00014278672
NE.GDI.STKB.KN,0.00014212509
DT.NFL.FAOG.CD,0.00014140284
SL.TLF.0714.SW.MA.ZS,0.00014060878
NY.GDP.PCAP.CD,0.00014021187
DT.DOD.DSTC.ZS,0.00014006527
per_si_allsi.adq_pop_tot,0.00014004663
GF.XPD.BUDG.ZS,0.00013987877
SE.PRM.CMPT.FE.ZS,0.00013912993
ER.MRN.PTMR.ZS,0.00013903358
GC.TAX.EXPT.CN,0.00013885702
EN.GHG.CO2.FE.MT.CE.AR5,0.0001388028
EG.USE.COMM.CL.ZS,0.00013822468
SH.STA.SMSS.RU.ZS,0.00013815306
SE.PRM.PRSL.FE.ZS,0.00013763607
IC.REG.DURS.FE,0.00013687342
SE.PRM.TENR,0.0001365332
SE.PRM.PRS5.MA.ZS,0.00013625706
SP.MTR.1519.ZS,0.00013539765
SH.XPD.EHEX.PP.CD,0.00013532233
AG.SRF.TOTL.K2,0.00013519402
SH.HIV.ARTC.ZS,0.0001346791
SE.SEC.CUAT.LO.ZS,0.00013465507
SL.TLF.ADVN.ZS,0.00013366899
EN.GHG.CH4.TR.MT.CE.AR5,0.00013340649
SH.MMR.RISK.ZS,0.00013295801
DT.DOD.DPPG.CD,0.0001328213
SL.UEM.BASC.ZS,0.00013156663
MS.MIL.TOTL.TF.ZS,0.00013153031
BN.KLT.DINV.CD,0.00012918744
DT.ODA.ALLD.CD,0.00012860466
DT.TDS.DECT.GN.ZS,0.00012846339
NV.AGR.TOTL.KD.ZG,0.00012762779
SH.VAC.TTNS.ZS,0.00012715455
DC.DAC.FINL.CD,0.00012662365
VA.STD.ERR,0.00012607613
per_sa_allsa.cov_q4_tot,0.00012551916
SE.TER.CUAT.DO.FE.ZS,0.00012547591
NY.ADJ.DKAP.CD,0.00012535155
SE.PRE.ENRR.FE,0.00012505292
DC.DAC.SWEL.CD,0.00012442862
IC.ISV.DURS,0.00012423801
IS.AIR.DPRT,0.00012386289
FR.INR.LNDP,0.00012361699
AG.CON.FERT.ZS,0.00012329766
SE.ENR.PRSC.FM.ZS,0.00012271092
SE.PRM.PRS5.FE.ZS,0.00012239612
SL.TLF.BASC.FE.ZS,0.000121965924
SH.H2O.SMDW.ZS,0.00012167285
NE.CON.TOTL.ZS,0.00012136725
SH.ALC.PCAP.MA.LI,0.00012126619
NE.DAB.TOTL.ZS,0.00012124323
IC.FRM.OUTG.ZS,0.000120981174
NE.EXP.GNFS.CD,0.000120362965
IQ.CPA.HRES.XQ,0.00012024772
NY.ADJ.NNAT.GN.ZS,0.00011954733
FX.OWN.TOTL.40.ZS,0.00011951053
GC.NLD.TOTL.CN,0.000118966535
SG.VAW.1549.ZS,0.00011841135
SE.SEC.ENRR,0.000118241165
RQ.PER.RNK.LOWER,0.00011773537
NY.GDP.DEFL.ZS,0.000117687625
EN.ATM.PM25.MC.ZS,0.00011705261
SP.POP.0509.MA.5Y,0.000115825496
SL.IND.EMPL.ZS,0.00011542736
SL.UEM.TOTL.MA.NE.ZS,0.00011539651
BX.GSR.FCTY.CD,0.00011511416
SH.STA.POIS.P5.MA,0.00011427439
BX.GSR.CMCP.ZS,0.0001140661
NE.GDI.FTOT.KD.ZG,0.000113367
NV.FSM.TOTL.CN,0.00011306139
TM.TAX.TCOM.IP.ZS,0.00011298509
IT.CEL.SETS.P2,0.00011260114
SL.TLF.CACT.FM.NE.ZS,0.000112085916
DC.DAC.DEUL.CD,0.00011195607
IT.NET.BBND,0.00011170859
FM.AST.PRVT.GD.ZS,0.00011074464
NE.CON.TOTL.KD,0.00011067799
NY.ADJ.SVNG.GN.ZS,0.00011020265
SE.SEC.ENRL.GC,0.00011011114
MS.MIL.XPND.CN,0.00011006085
TX.VAL.MRCH.OR.ZS,0.000109943714
TX.VAL.MRCH.R1.ZS,0.00010937596
NE.CON.GOVT.ZS,0.000109248445
MS.MIL.XPND.ZS,0.00010826138
SE.SEC.ENRL.FE.ZS,0.00010807634
IQ.CPA.FISP.XQ,0.00010785697
BX.GSR.MRCH.CD,0.00010770891
DT.DOD.DLXF.CD,0.00010656502
LP.EXP.DURS.MD,0.000106515996
SE.TER.ENRL.TC.ZS,0.00010634913
SH.MLR.NETS.ZS,0.00010629926
IC.FRM.BKWC.ZS,0.000106214866
SE.PRM.PRS5.ZS,0.00010620339
IE.PPI.ENGY.CD,0.0001058063
NE.GDI.FPRV.CN,0.00010440284
DT.NFL.CERF.CD,0.00010431618
IC.TAX.OTHR.CP.ZS,0.00010376851
FX.OWN.TOTL.YG.ZS,0.00010376309
EN.HPT.THRD.NO,0.00010296511
SH.STA.ORCF.ZS,0.00010222052
SH.STA.OWGH.ME.ZS,0.00010220811
IP.PAT.NRES,0.00010218352
AG.PRD.LVSK.XD,0.000101725396
EG.ELC.HYRO.ZS,0.00010129502
SL.TLF.PART.FE.ZS,0.00010076261
EN.GHG.CH4.IC.MT.CE.AR5,0.00010072288
DC.DAC.SVNL.CD,9.962154e-05
SH.STA.POIS.P5.FE,9.9522505e-05
per_sa_allsa.ben_q1_tot,9.947185e-05
IP.PAT.RESD,9.941079e-05
TX.VAL.MRCH.HI.ZS,9.8198616e-05
IS.SHP.GCNW.XQ,9.785651e-05
SE.SEC.CUAT.PO.FE.ZS,9.773996e-05
TM.TAX.MANF.BC.ZS,9.749504e-05
DT.DOD.PVLX.CD,9.716472e-05
IT.NET.USER.MA.ZS,9.702011e-05
SE.ENR.SECO.FM.ZS,9.616408e-05
IC.TAX.PAYM,9.614576e-05
EN.URB.LCTY.UR.ZS,9.603629e-05
BX.GSR.TOTL.CD,9.5858246e-05
NY.GDP.DEFL.KD.ZG,9.583286e-05
SH.SVR.WAST.FE.ZS,9.5606796e-05
BX.GSR.INSF.ZS,9.5502844e-05
BM.GSR.INSF.ZS,9.5302275e-05
NV.MNF.FBTO.ZS.UN,9.4941824e-05
EN.GHG.ALL.LU.MT.CE.AR5,9.493578e-05
RL.NO.SRC,9.463101e-05
CM.MKT.LCAP.GD.ZS,9.457285e-05
NY.GSR.NFCY.CD,9.457238e-05
SE.SEC.ENRL.LO.TC.ZS,9.428602e-05
SP.POP.2529.FE.5Y,9.424422e-05
SL.EMP.1524.SP.NE.ZS,9.323451e-05
SE.PRM.NINT.FE.ZS,9.317368e-05
NY.TAX.NIND.CD,9.273766e-05
SL.UEM.INTM.MA.ZS,9.2548595e-05
SP.POP.2024.FE.5Y,9.1622016e-05
EN.GHG.CO2.LU.OL.MT.CE.AR5,9.1594746e-05
IT.MLT.MAIN.P2,9.1282614e-05
EN.GHG.CO2.RT.GDP.KD,9.114726e-05
DT.DOD.DPNG.CD,9.060635e-05
BX.PEF.TOTL.CD.WD,9.010032e-05
SL.TLF.ACTI.1524.ZS,8.978874e-05
IQ.CPA.FINQ.XQ,8.9698864e-05
DT.NFL.UNCR.CD,8.965999e-05
SH.CON.1524.FE.ZS,8.943958e-05
BX.GSR.ROYL.CD,8.859581e-05
IC.WRH.DURS,8.8213994e-05
DT.NFL.BOND.CD,8.7968314e-05
DT.NFL.WITC.CD,8.7536726e-05
SL.UEM.TOTL.ZS,8.742517e-05
SH.STA.STNT.MA.ZS,8.6624925e-05
SE.SEC.CUAT.LO.MA.ZS,8.640628e-05
DC.DAC.ISLL.CD,8.628603e-05
NE.RSB.GNFS.ZS,8.6078886e-05
DT.NFL.WFPG.CD,8.607621e-05
NE.GDI.TOTL.ZS,8.5658605e-05
IQ.CPA.ECON.XQ,8.525085e-05
SP.POP.0014.TO.ZS,8.5225816e-05
NY.GNP.PCAP.KN,8.518405e-05
IP.JRN.ARTC.SC,8.480772e-05
NY.GNS.ICTR.ZS,8.431375e-05
EG.EGY.PRIM.PP.KD,8.423608e-05
DT.NFL.PROP.CD,8.415826e-05
EN.GHG.ALL.MT.CE.AR5,8.3653395e-05
NY.ADJ.DPEM.CD,8.3644096e-05
NE.GDI.TOTL.CN,8.3591476e-05
SL.EMP.1524.SP.FE.ZS,8.335308e-05
SL.SRV.EMPL.ZS,8.325525e-05
SL.SLF.0714.MA.ZS,8.292079e-05
SL.UEM.ADVN.FE.ZS,8.276568e-05
AG.LND.EL5M.RU.K2,8.274853e-05
AG.LND.TOTL.UR.K2,8.270311e-05
FM.AST.CGOV.ZG.M3,8.2395054e-05
FM.LBL.BMNY.ZG,8.1989056e-05
EN.GHG.CO2.WA.MT.CE.AR5,8.0880964e-05
FX.OWN.TOTL.MA.ZS,8.068031e-05
EN.GHG.CO2.ZG.AR5,8.062253e-05
DT.NFL.IAEA.CD,7.998304e-05
IC.ELC.OUTG.ZS,7.949065e-05
NE.CON.PRVT.PP.KD,7.937856e-05
SE.TER.TCHR.FE.ZS,7.918063e-05
NY.ADJ.DMIN.GN.ZS,7.9023324e-05
IC.FRM.FREG.ZS,7.8415505e-05
DT.NFL.MIBR.CD,7.7927165e-05
SL.TLF.ACTI.ZS,7.784733e-05
NE.EXP.GNFS.KN,7.779437e-05
SE.TER.CUAT.MS.ZS,7.7248595e-05
per_lm_alllm.adq_pop_tot,7.723491e-05
SL.UEM.NEET.MA.ME.ZS,7.685891e-05
DC.DAC.AUSL.CD,7.607036e-05
DT.NFL.SPRP.CD,7.604426e-05
NE.CON.TOTL.CD,7.58987e-05
DC.ODA.TOTL.GN.ZS,7.5701224e-05
NE.GDI.TOTL.KD,7.545756e-05
IC.CUS.DURS.EX,7.472271e-05
DC.DAC.ESPL.CD,7.440583e-05
TX.VAL.TECH.MF.ZS,7.4257216e-05
GC.NLD.TOTL.GD.ZS,7.412432e-05
SE.XPD.PRIM.ZS,7.410648e-05
IC.FRM.BRIB.ZS,7.3704534e-05
GC.NFN.TOTL.GD.ZS,7.345392e-05
SP.POP.SCIE.RD.P6,7.313247e-05
DT.TDS.DPPF.XP.ZS,7.246333e-05
SH.H2O.BASW.UR.ZS,7.228121e-05
SL.MNF.0714.MA.ZS,7.207263e-05
DT.NFL.PCBO.CD,7.196287e-05
SE.PRE.ENRL.TC.ZS,7.189374e-05
NV.IND.EMPL.KD,7.1700575e-05
GC.XPN.TRFT.ZS,7.139985e-05
NE.CON.GOVT.KD,7.1055016e-05
DT.NFL.UNRW.CD,7.098684e-05
DT.NFL.WHOL.CD,7.067219e-05
IC.EXP.TMBC,7.039997e-05
SL.FAM.0714.FE.ZS,7.012918e-05
IS.AIR.PSGR,6.958295e-05
TM.TAX.TCOM.WM.AR.ZS,6.9204856e-05
SE.PRM.ENRL.FE.ZS,6.89469e-05
SH.XPD.PVTD.PP.CD,6.857654e-05
GC.TAX.GSRV.RV.ZS,6.848461e-05
SP.POP.0014.FE.ZS,6.8400645e-05
SE.SEC.ENRR.MA,6.824724e-05
VA.EST,6.796261e-05
DT.NFL.IMFC.CD,6.763928e-05
BN.RES.INCL.CD,6.751738e-05
SI.POV.NAHC,6.7457215e-05
SL.TLF.0714.WK.FE.TM,6.677885e-05
LP.IMP.DURS.MD,6.6617715e-05
DT.ODA.ODAT.PC.ZS,6.661645e-05
SE.SEC.CUAT.PO.MA.ZS,6.651561e-05
SH.DTH.IMRT,6.601095e-05
SL.EMP.TOTL.SP.MA.NE.ZS,6.5841334e-05
GC.XPN.INTP.ZS,6.5122746e-05
SP.REG.BRTH.UR.ZS,6.500726e-05
TM.TAX.MANF.SM.FN.ZS,6.456171e-05
SE.SEC.TCAQ.LO.MA.ZS,6.440981e-05
DT.NFL.IFAD.CD,6.4297536e-05
IQ.CPA.PROP.XQ,6.4015665e-05
BN.FIN.TOTL.CD,6.395576e-05
AG.LND.TOTL.K2,6.385686e-05
NE.CON.GOVT.KD.ZG,6.362646e-05
EN.GHG.CO2.MT.CE.AR5,6.360267e-05
NE.CON.PRVT.KD.ZG,6.3152955e-05
GC.XPN.OTHR.ZS,6.265563e-05
GC.TAX.YPKG.ZS,6.2644074e-05
SE.PRM.TENR.MA,6.2395906e-05
FR.INR.LEND,6.212782e-05
SP.DYN.TO65.FE.ZS,6.198144e-05
TM.TAX.MANF.SR.ZS,6.160917e-05
TX.VAL.MRCH.R5.ZS,6.0441373e-05
TX.VAL.MRCH.XD.WD,6.0321297e-05
DC.DAC.IRLL.CD,5.9533344e-05
DT.NFL.OFFT.CD,5.9489426e-05
SE.SEC.ENRL.GC.FE.ZS,5.90873e-05
SE.PRM.PRIV.ZS,5.907081e-05
DT.NFL.UNAI.CD,5.9059967e-05
SE.SEC.CMPT.LO.FE.ZS,5.904951e-05
AG.LND.TOTL.RU.K2,5.8710553e-05
SL.UEM.NEET.FE.ZS,5.8582107e-05
TM.VAL.MRCH.HI.ZS,5.8571855e-05
DT.NFL.MLAT.CD,5.842085e-05
SE.PRM.REPT.FE.ZS,5.8276735e-05
FR.INR.DPST,5.7963007e-05
SP.POP.7074.MA.5Y,5.792648e-05
SE.TER.CUAT.DO.MA.ZS,5.788058e-05
DT.NFL.NIFC.CD,5.770614e-05
DT.NFL.DPNG.CD,5.762495e-05
DT.ODA.OATL.CD,5.7488636e-05
SI.RMT.COST.IB.ZS,5.7437937e-05
SE.LPV.PRIM.LD.FE,5.729274e-05
SE.SEC.CUAT.PO.ZS,5.716458e-05
SL.UEM.TOTL.FE.ZS,5.701713e-05
SH.STA.MALN.ZS,5.6988833e-05
SG.TIM.UWRK.FE,5.690639e-05
BX.GRT.TECH.CD.WD,5.661605e-05
SN.ITK.VITA.ZS,5.6452238e-05
SP.POP.DPND.OL,5.639014e-05
SH.ANM.ALLW.ZS,5.6193658e-05
SP.POP.3539.FE.5Y,5.5834156e-05
NE.CON.GOVT.CN,5.5830253e-05
IC.FRM.CRIM.ZS,5.5695386e-05
DT.NFL.PBND.CD,5.5654167e-05
SH.MLR.INCD.P3,5.5516513e-05
NY.GSR.NFCY.KN,5.5407887e-05
LP.LPI.CUST.XQ,5.5306253e-05
DT.DOD.DSTC.IR.ZS,5.459015e-05
NY.TTF.GNFS.KN,5.4500742e-05
BM.KLT.DINV.WD.GD.ZS,5.4435463e-05
TX.MNF.TECH.ZS.UN,5.4416243e-05
BX.GRT.EXTA.CD.WD,5.407981e-05
BN.KAC.EOMS.CD,5.40207e-05
SL.WAG.0714.ZS,5.3772208e-05
DC.DAC.PRTL.CD,5.3568227e-05
FM.AST.PRVT.ZG.M3,5.3533204e-05
NY.ADJ.SVNX.GN.ZS,5.347098e-05
BN.CAB.XOKA.CD,5.3382573e-05
IE.PPN.ENGY.CD,5.2928568e-05
NV.MNF.OTHR.ZS.UN,5.2748714e-05
IT.CEL.SETS,5.26672e-05
BN.KLT.PTXL.CD,5.2616724e-05
SG.VAW.REFU.ZS,5.2490926e-05
SL.UEM.INTM.FE.ZS,5.239511e-05
FB.CBK.BRWR.P3,5.1887357e-05
NY.GNP.PCAP.KD,5.1606476e-05
SE.PRM.TCAQ.FE.ZS,5.1345196e-05
BX.KLT.DINV.WD.GD.ZS,5.104806e-05
NE.RSB.GNFS.CD,5.0933944e-05
GC.AST.TOTL.CN,5.0619183e-05
BN.GSR.GNFS.CD,5.058643e-05
NE.EXP.GNFS.KD.ZG,5.0442166e-05
SL.EMP.SELF.ZS,5.0413564e-05
EG.ELC.COAL.ZS,4.9712155e-05
SP.POP.DPND.YG,4.9582108e-05
EN.CLC.DRSK.XQ,4.9509967e-05
DT.NFL.PRVT.CD,4.8950304e-05
NE.GDI.STKB.CD,4.8776034e-05
SH.STA.OWGH.ZS,4.8718124e-05
IS.RRS.GOOD.MT.K6,4.8655318e-05
TX.VAL.TRAN.ZS.WT,4.8507838e-05
BN.TRF.KOGT.CD,4.8328162e-05
DT.NFL.PNGB.CD,4.8256446e-05
TM.TAX.TCOM.SM.FN.ZS,4.7882644e-05
ER.FSH.AQUA.MT,4.7446505e-05
GC.TAX.IMPT.CN,4.6907004e-05
EN.ATM.PM25.MC.M3,4.6704215e-05
SH.SVR.WAST.ZS,4.660434e-05
PV.STD.ERR,4.6342033e-05
TM.UVI.MRCH.XD.WD,4.6202127e-05
BX.GSR.TRVL.ZS,4.589743e-05
SH.STA.HYGN.UR.ZS,4.575673e-05
NE.CON.PRVT.PC.KD.ZG,4.460232e-05
SL.TLF.CACT.MA.ZS,4.459974e-05
SL.TLF.BASC.ZS,4.447768e-05
FB.AST.NPER.ZS,4.446731e-05
CM.MKT.INDX.ZG,4.430807e-05
SH.STA.MALN.MA.ZS,4.4174347e-05
FI.RES.TOTL.DT.ZS,4.4085074e-05
SL.TLF.0714.WK.MA.ZS,4.3807544e-05
SE.PRM.PRSL.MA.ZS,4.3789023e-05
SE.TER.CUAT.DO.ZS,4.349873e-05
NV.IND.TOTL.KN,4.3350443e-05
SE.ENR.TERT.FM.ZS,4.2931537e-05
TM.VAL.MRCH.R5.ZS,4.278723e-05
SE.LPV.PRIM,4.2215517e-05
NV.IND.MANF.KD,4.2206833e-05
ST.INT.ARVL,4.2028252e-05
SE.SEC.TCAQ.LO.FE.ZS,4.1600706e-05
IQ.CPA.DEBT.XQ,4.129385e-05
BN.GSR.FCTY.CD,4.1050134e-05
SH.DTH.NMRT,4.081858e-05
NY.GDP.TOTL.RT.ZS,4.0389692e-05
NY.GDP.DISC.CN,4.0254203e-05
SP.DYN.TFRT.IN,4.0065268e-05
SL.UEM.NEET.ZS,3.9922495e-05
VC.IDP.NWDS,3.961085e-05
SI.SPR.PCAP.ZG,3.9200306e-05
NE.IMP.GNFS.ZS,3.872054e-05
TM.TAX.TCOM.WM.FN.ZS,3.8105765e-05
SH.XPD.EHEX.CH.ZS,3.7864782e-05
NV.IND.TOTL.KD.ZG,3.772612e-05
EG.FEC.RNEW.ZS,3.7664006e-05
DT.NFL.RDBN.CD,3.7476675e-05
GC.XPN.COMP.CN,3.7176855e-05
NE.CON.PRVT.KN,3.7140642e-05
FM.AST.DOMO.ZG.M3,3.7123904e-05
NE.GDI.TOTL.KD.ZG,3.6894144e-05
SE.PRE.TCAQ.MA.ZS,3.6705325e-05
SL.UEM.INTM.ZS,3.6680198e-05
SP.POP.1519.FE.5Y,3.5274836e-05
SE.SEC.PROG.ZS,3.4952725e-05
GE.STD.ERR,3.4465218e-05
IC.FRM.TRNG.ZS,3.418545e-05
IQ.CPA.MACR.XQ,3.382405e-05
DT.TDS.MLAT.CD,3.377706e-05
SM.POP.NETM,3.3653585e-05
GC.XPN.OTHR.CN,3.3644483e-05
GC.XPN.INTP.CN,3.3633652e-05
DT.TDS.DPPG.XP.ZS,3.3427757e-05
GC.AST.TOTL.GD.ZS,3.3401753e-05
SE.SEC.CUAT.UP.FE.ZS,3.318288e-05
IC.GOV.DURS.ZS,3.3166147e-05
SE.PRM.CUAT.ZS,3.2701384e-05
DC.ODA.TLDC.GN.ZS,3.200099e-05
SP.POP.5559.FE.5Y,3.1913452e-05
DC.DAC.LUXL.CD,3.1253712e-05
SP.POP.5054.FE.5Y,3.106845e-05
AG.LND.CREL.HA,3.1054256e-05
IP.IDS.NRCT,3.0496798e-05
IC.FRM.FEMM.ZS,3.0468076e-05
EN.GHG.CH4.MT.CE.AR5,3.0209347e-05
FI.RES.TOTL.MO,3.014959e-05
DT.ODA.ODAT.MP.ZS,2.9868776e-05
EN.URB.LCTY,2.9472785e-05
CC.PER.RNK,2.9023606e-05
SL.UEM.BASC.FE.ZS,2.8826347e-05
SH.DYN.MORT.MA,2.8380055e-05
per_allsp.cov_pop_tot,2.8035303e-05
IC.REG.DURS.MA,2.796038e-05
GE.PER.RNK,2.7955273e-05
SE.PRM.UNER.MA.ZS,2.7926308e-05
DC.DAC.ESTL.CD,2.7826816e-05
CC.NO.SRC,2.7823173e-05
SE.LPV.PRIM.MA,2.756417e-05
SL.TLF.ACTI.1524.FE.NE.ZS,2.7071905e-05
SE.TER.CUAT.BA.ZS,2.6464233e-05
SE.LPV.PRIM.SD,2.6366759e-05
TM.VAL.INSF.ZS.WT,2.5461948e-05
NY.GNP.MKTP.CD,2.54476e-05
DT.NFL.UNCF.CD,2.5314006e-05
SH.STA.FGMS.ZS,2.4762614e-05
IC.TAX.METG,2.4131701e-05
SH.STA.SUIC.P5,2.3487695e-05
AG.LND.EL5M.ZS,2.3185148e-05
SE.SEC.PROG.MA.ZS,2.3173528e-05
CC.STD.ERR,2.2511449e-05
TM.TAX.MRCH.SM.AR.ZS,2.2101014e-05
IC.FRM.BNKS.ZS,2.101324e-05
SP.POP.DPND,2.07686e-05
NY.TAX.NIND.KN,2.0587158e-05
NE.IMP.GNFS.KN,2.0232468e-05
SG.VAW.ARGU.ZS,1.980261e-05
SH.STA.WAST.MA.ZS,1.9547813e-05
ER.LND.PTLD.ZS,1.8525972e-05
SI.SPR.PC40,1.8516008e-05
SH.STA.ANVC.ZS,1.7858694e-05
SH.IMM.MEAS,1.725909e-05
SE.ADT.1524.LT.MA.ZS,1.709977e-05
SP.POP.1014.FE.5Y,1.7042443e-05
DT.NFL.RDBC.CD,1.7029848e-05
TM.TAX.MRCH.IP.ZS,1.6552674e-05
SE.SEC.TCAQ.ZS,1.647714e-05
GE.NO.SRC,1.6152428e-05
SP.POP.1564.FE.ZS,1.6119862e-05
NY.ADJ.NNTY.KD.ZG,0.0
NY.ADJ.NNTY.PC.CD,0.0
VA.PER.RNK.LOWER,0.0
VA.PER.RNK.UPPER,0.0
VA.PER.RNK,0.0
SP.POP.65UP.TO.ZS,0.0
SP.POP.65UP.MA.ZS,0.0
IT.NET.USER.FE.ZS,0.0
GC.XPN.TOTL.CN,0.0
SP.POP.7074.FE.5Y,0.0
NY.GDP.MKTP.KD.ZG,0.0
SP.POP.0509.FE.5Y,0.0
SP.POP.7579.FE.5Y,0.0
SP.POP.7579.MA.5Y,0.0
SP.POP.1014.MA.5Y,0.0
NY.ADJ.NNTY.KD,0.0
NY.GDP.PCAP.PP.CD,0.0
NY.ADJ.NNTY.CD,0.0
GC.XPN.TRFT.CN,0.0
VA.NO.SRC,0.0
NY.ADJ.DPEM.GN.ZS,0.0
NY.ADJ.DNGY.GN.ZS,0.0
per_sa_allsa.cov_pop_tot,0.0
NY.ADJ.DNGY.CD,0.0
SP.POP.TOTL.FE.IN,0.0
VC.BTL.DETH,0.0
NY.GDP.DEFL.KD.ZG.AD,0.0
IQ.CPA.PROT.XQ,0.0
NY.EXP.CAPM.KN,0.0
per_si_allsi.cov_q4_tot,0.0
per_lm_alllm.cov_q1_tot,0.0
NY.GDP.MKTP.PP.CD,0.0
NY.GDP.MKTP.KD,0.0
SP.POP.1564.TO.ZS,0.0
DC.DAC.NZLL.CD,0.0
NY.GDP.MKTP.CN,0.0
SP.POP.1564.TO,0.0
NY.GDP.MKTP.CD,0.0
NY.GDP.MINR.RT.ZS,0.0
IC.REG.PROC.FE,0.0
IC.REG.PROC,0.0
