Feature,Importance
SL.SRV.0714.MA.ZS,0.0
SL.SRV.0714.ZS,0.0
ST.INT.RCPT.CD,0.0
ST.INT.DPRT,0.0
ST.INT.ARVL,0.0
SL.SRV.EMPL.ZS,0.0
SL.TLF.0714.FE.ZS,0.0
SL.TLF.0714.MA.ZS,0.0
SL.TLF.0714.SW.FE.TM,0.0
SP.UWT.TFRT,0.0
SP.URB.TOTL.IN.ZS,0.0
SP.URB.TOTL,0.0
SP.DYN.TO65.FE.ZS,0.0
SL.TLF.0714.SW.MA.TM,0.0
SL.TLF.0714.SW.MA.ZS,0.0
SE.PRM.TCAQ.MA.ZS,0.0
SL.TLF.CACT.MA.ZS,0.0
SL.TLF.INTM.ZS,0.0
SH.STA.POIS.P5.MA,0.0
SP.POP.DPND,0.0
SP.POP.TOTL.MA.IN,0.0
SP.DYN.IMRT.MA.IN,0.0
SL.UEM.TOTL.MA.NE.ZS,0.0
SP.POP.TOTL.FE.IN,0.0
SP.POP.TOTL,0.0
SL.UEM.TOTL.ZS,0.0
SP.DYN.IMRT.IN,0.0
SP.POP.TECH.RD.P6,0.0
SL.WAG.0714.MA.ZS,0.0
SL.WAG.0714.ZS,0.0
SP.POP.DPND.OL,0.0
SM.POP.NETM,0.0
SM.POP.REFG,0.0
SM.POP.TOTL,0.0
SL.TLF.PART.FE.ZS,0.0
SP.POP.80UP.MA.5Y,0.0
SP.DYN.IMRT.FE.IN,0.0
SN.ITK.MSFI.ZS,0.0
SP.POP.80UP.FE.5Y,0.0
SP.DYN.CONU.ZS,0.0
SP.POP.7579.MA.5Y,0.0
SN.ITK.SVFI.ZS,0.0
SN.ITK.VITA.ZS,0.0
SP.DYN.AMRT.FE,0.0
SP.DYN.AMRT.MA,0.0
SP.DYN.CBRT.IN,0.0
SP.POP.7579.FE.5Y,0.0
SP.POP.7074.MA.5Y,0.0
SL.UEM.TOTL.FE.NE.ZS,0.0
SL.UEM.NEET.ZS,0.0
SL.UEM.NEET.ME.ZS,0.0
SP.POP.TOTL.MA.ZS,0.0
SL.TLF.PART.MA.ZS,0.0
SP.DYN.LE00.MA.IN,0.0
SL.TLF.TOTL.FE.ZS,0.0
SL.TLF.TOTL.IN,0.0
SL.UEM.1524.FE.NE.ZS,0.0
SP.DYN.LE00.IN,0.0
SP.REG.BRTH.UR.ZS,0.0
SL.UEM.1524.FE.ZS,0.0
SL.UEM.1524.MA.NE.ZS,0.0
SL.UEM.1524.MA.ZS,0.0
SL.UEM.1524.ZS,0.0
SL.UEM.ADVN.FE.ZS,0.0
SP.DYN.LE00.FE.IN,0.0
SP.REG.BRTH.RU.ZS,0.0
SP.POP.65UP.MA.ZS,0.0
SL.UEM.ADVN.ZS,0.0
SL.UEM.BASC.FE.ZS,0.0
SL.UEM.BASC.MA.ZS,0.0
SL.UEM.BASC.ZS,0.0
SL.UEM.INTM.FE.ZS,0.0
SL.UEM.INTM.MA.ZS,0.0
SL.UEM.INTM.ZS,0.0
SP.REG.BRTH.MA.ZS,0.0
SL.UEM.NEET.FE.ME.ZS,0.0
SP.POP.65UP.TO,0.0
SL.UEM.NEET.FE.ZS,0.0
SP.REG.BRTH.FE.ZS,0.0
SL.IND.EMPL.ZS,0.0
SL.IND.EMPL.MA.ZS,0.0
ST.INT.TVLX.CD,0.0
SH.XPD.GHED.GE.ZS,0.0
TM.VAL.MMTL.ZS.UN,0.0
SP.POP.0014.MA.ZS,0.0
SH.VAC.TTNS.ZS,0.0
SH.XPD.CHEX.GD.ZS,0.0
TM.VAL.INSF.ZS.WT,0.0
SH.XPD.CHEX.PC.CD,0.0
SH.XPD.CHEX.PP.CD,0.0
SH.XPD.EHEX.CH.ZS,0.0
SH.XPD.EHEX.PC.CD,0.0
SH.XPD.EHEX.PP.CD,0.0
TM.VAL.FUEL.ZS.UN,0.0
SP.POP.0014.FE.ZS,0.0
SH.XPD.GHED.GD.ZS,0.0
SP.POP.6064.FE.5Y,0.0
SL.IND.EMPL.FE.ZS,0.0
TM.VAL.FOOD.ZS.UN,0.0
SH.XPD.GHED.PC.CD,0.0
SH.XPD.GHED.PP.CD,0.0
SH.XPD.OOPC.CH.ZS,0.0
SH.XPD.OOPC.PC.CD,0.0
SH.XPD.OOPC.PP.CD,0.0
TM.VAL.AGRI.ZS.UN,0.0
TM.UVI.MRCH.XD.WD,0.0
SH.XPD.PVTD.PC.CD,0.0
TM.TAX.TCOM.WM.FN.ZS,0.0
SH.XPD.PVTD.PP.CD,0.0
TM.TAX.TCOM.WM.AR.ZS,0.0
TM.TAX.TCOM.SR.ZS,0.0
SH.UHC.TOT2.ZS,0.0
SH.UHC.TOT1.ZS,0.0
SH.UHC.SRVS.CV.XD,0.0
TM.VAL.MRCH.CD.WT,0.0
SH.STA.SMSS.RU.ZS,0.0
SH.STA.SMSS.UR.ZS,0.0
SH.STA.SMSS.ZS,0.0
SH.STA.STNT.FE.ZS,0.0
SH.STA.STNT.MA.ZS,0.0
SH.STA.STNT.ME.ZS,0.0
SH.STA.STNT.ZS,0.0
SP.POP.0509.MA.5Y,0.0
SP.POP.0509.FE.5Y,0.0
SH.STA.SUIC.P5,0.0
TM.VAL.TRVL.ZS.WT,0.0
SH.STA.WASH.P5,0.0
SP.DYN.CONM.ZS,0.0
SH.STA.WAST.FE.ZS,0.0
SP.POP.0014.TO.ZS,0.0
SH.STA.WAST.MA.ZS,0.0
SH.SVR.WAST.MA.ZS,0.0
TM.VAL.SERV.CD.WT,0.0
TM.VAL.OTHR.ZS.WT,0.0
SH.TBS.CURE.ZS,0.0
TM.VAL.MRCH.WR.ZS,0.0
TM.VAL.MRCH.WL.CD,0.0
TM.VAL.MRCH.R6.ZS,0.0
SP.POP.5559.MA.5Y,0.0
TM.VAL.MRCH.R5.ZS,0.0
TM.VAL.MRCH.R4.ZS,0.0
SP.POP.0014.TO,0.0
TM.TAX.TCOM.SM.FN.ZS,0.0
TM.TAX.TCOM.SM.AR.ZS,0.0
SI.POV.LMIC.GP,0.0
SL.EMP.SELF.MA.ZS,0.0
TM.TAX.MANF.SM.FN.ZS,0.0
SL.EMP.TOTL.SP.FE.NE.ZS,0.0
SP.MTR.1519.ZS,0.0
SL.EMP.TOTL.SP.FE.ZS,0.0
SL.EMP.TOTL.SP.MA.NE.ZS,0.0
SL.EMP.TOTL.SP.MA.ZS,0.0
SP.M18.2024.FE.ZS,0.0
TM.TAX.MANF.SM.AR.ZS,0.0
SL.EMP.VULN.FE.ZS,0.0
TM.TAX.MANF.IP.ZS,0.0
SL.EMP.VULN.MA.ZS,0.0
SL.EMP.VULN.ZS,0.0
SP.M15.2024.FE.ZS,0.0
SL.EMP.WORK.FE.ZS,0.0
SL.EMP.WORK.MA.ZS,0.0
SL.EMP.WORK.ZS,0.0
SL.FAM.0714.FE.ZS,0.0
SL.FAM.0714.MA.ZS,0.0
SP.POP.6569.FE.5Y,0.0
SL.FAM.0714.ZS,0.0
SL.FAM.WORK.FE.ZS,0.0
SP.HOU.FEMA.ZS,0.0
ST.INT.XPND.MP.ZS,0.0
ST.INT.XPND.CD,0.0
SL.FAM.WORK.ZS,0.0
SL.GDP.PCAP.EM.KD,0.0
SP.DYN.WFRT,0.0
SP.POP.6064.MA.5Y,0.0
SL.EMP.SELF.FE.ZS,0.0
SI.POV.MPUN,0.0
TM.TAX.MANF.WM.AR.ZS,0.0
SI.POV.MPWB,0.0
TM.TAX.TCOM.BC.ZS,0.0
SP.POP.0004.MA.5Y,0.0
TM.TAX.MRCH.WM.FN.ZS,0.0
SI.POV.UMIC.GP,0.0
SI.RMT.COST.IB.ZS,0.0
SI.RMT.COST.OB.ZS,0.0
SI.SPR.PC40,0.0
SI.SPR.PC40.ZG,0.0
SI.SPR.PCAP,0.0
SI.SPR.PCAP.ZG,0.0
TM.TAX.MRCH.WM.AR.ZS,0.0
TM.TAX.MRCH.SR.ZS,0.0
SL.AGR.0714.FE.ZS,0.0
TM.TAX.MRCH.SM.FN.ZS,0.0
SL.AGR.0714.ZS,0.0
SL.AGR.EMPL.FE.ZS,0.0
SL.AGR.EMPL.MA.ZS,0.0
SL.AGR.EMPL.ZS,0.0
SL.EMP.1524.SP.FE.NE.ZS,0.0
SL.EMP.1524.SP.FE.ZS,0.0
TM.TAX.MRCH.SM.AR.ZS,0.0
SL.EMP.1524.SP.MA.ZS,0.0
SL.EMP.1524.SP.NE.ZS,0.0
SL.EMP.1524.SP.ZS,0.0
SP.POP.0004.FE.5Y,0.0
TM.TAX.MRCH.BC.ZS,0.0
SP.POP.3539.FE.5Y,0.0
AG.CON.FERT.PT.ZS,0.0
SE.PRM.TCAQ.FE.ZS,0.0
FM.AST.PRVT.ZG.M3,0.0
ER.FSH.AQUA.MT,0.0
EN.URB.LCTY.UR.ZS,0.0
EN.URB.LCTY,0.0
EN.POP.SLUM.UR.ZS,0.0
EN.POP.EL5M.UR.ZS,0.0
EN.POP.EL5M.RU.ZS,0.0
EN.MAM.THRD.NO,0.0
EN.HPT.THRD.NO,0.0
EN.GHG.TOT.ZG.AR5,0.0
EN.GHG.N2O.WA.MT.CE.AR5,0.0
EN.GHG.N2O.TR.MT.CE.AR5,0.0
EN.GHG.N2O.MT.CE.AR5,0.0
EN.GHG.N2O.IP.MT.CE.AR5,0.0
EN.GHG.N2O.IC.MT.CE.AR5,0.0
EN.GHG.N2O.BU.MT.CE.AR5,0.0
EN.GHG.N2O.AG.MT.CE.AR5,0.0
EN.GHG.CO2.WA.MT.CE.AR5,0.0
ER.FSH.CAPT.MT,0.0
ER.FSH.PROD.MT,0.0
ER.H2O.FWDM.ZS,0.0
FB.CBK.BRWR.P3,0.0
FM.AST.NFRG.CN,0.0
FM.AST.DOMS.CN,0.0
FM.AST.CGOV.ZG.M3,0.0
FI.RES.XGLD.CD,0.0
FI.RES.TOTL.MO,0.0
FI.RES.TOTL.DT.ZS,0.0
FB.CBK.DPTR.P3,0.0
FB.CBK.BRCH.P5,0.0
ER.H2O.FWIN.ZS,0.0
FB.BNK.CAPA.ZS,0.0
FB.ATM.TOTL.P5,0.0
FB.AST.NPER.ZS,0.0
ER.PTD.TOTL.ZS,0.0
ER.LND.PTLD.ZS,0.0
ER.H2O.INTR.K3,0.0
ER.H2O.FWTL.K3,0.0
EN.GHG.CO2.TR.MT.CE.AR5,0.0
EN.GHG.CO2.RT.GDP.PP.KD,0.0
EN.GHG.CO2.RT.GDP.KD,0.0
EG.ELC.NUCL.ZS,0.0
EN.ATM.PM25.MC.M3,0.0
EG.USE.ELEC.KH.PC,0.0
EG.USE.CRNW.ZS,0.0
EG.USE.COMM.CL.ZS,0.0
EG.FEC.RNEW.ZS,0.0
EG.ELC.RNWX.KH,0.0
EG.ELC.PETR.ZS,0.0
EG.ELC.NGAS.ZS,0.0
EN.ATM.PM25.MC.T2.ZS,0.0
EG.ELC.HYRO.ZS,0.0
EG.ELC.FOSL.ZS,0.0
EG.ELC.COAL.ZS,0.0
EG.ELC.ACCS.ZS,0.0
EG.CFT.ACCS.UR.ZS,0.0
EG.CFT.ACCS.RU.ZS,0.0
DT.TDS.MLAT.PG.ZS,0.0
EN.ATM.PM25.MC.T1.ZS,0.0
EN.ATM.PM25.MC.T3.ZS,0.0
EN.GHG.CO2.PI.MT.CE.AR5,0.0
EN.GHG.CH4.WA.MT.CE.AR5,0.0
EN.GHG.CO2.PC.CE.AR5,0.0
EN.GHG.CO2.LU.OS.MT.CE.AR5,0.0
EN.GHG.CO2.IP.MT.CE.AR5,0.0
EN.GHG.CO2.IC.MT.CE.AR5,0.0
EN.GHG.CO2.BU.MT.CE.AR5,0.0
EN.GHG.CO2.AG.MT.CE.AR5,0.0
EN.GHG.CH4.ZG.AR5,0.0
EN.GHG.CH4.TR.MT.CE.AR5,0.0
EN.ATM.PM25.MC.ZS,0.0
EN.GHG.CH4.PI.MT.CE.AR5,0.0
EN.GHG.CH4.MT.CE.AR5,0.0
EN.GHG.CH4.FE.MT.CE.AR5,0.0
EN.GHG.CH4.BU.MT.CE.AR5,0.0
EN.GHG.ALL.MT.CE.AR5,0.0
EN.CLC.MDAT.ZS,0.0
EN.BIR.THRD.NO,0.0
FM.AST.PRVT.GD.ZS,0.0
FM.LBL.BMNY.IR.ZS,0.0
IC.EXP.TMDC,0.0
FM.LBL.BMNY.ZG,0.0
GE.PER.RNK.UPPER,0.0
GE.PER.RNK,0.0
GE.NO.SRC,0.0
GC.XPN.TRFT.ZS,0.0
GC.XPN.TRFT.CN,0.0
GC.XPN.TOTL.GD.ZS,0.0
GC.XPN.TOTL.CN,0.0
GC.XPN.OTHR.ZS,0.0
GC.XPN.OTHR.CN,0.0
GC.XPN.INTP.CN,0.0
GC.XPN.GSRV.ZS,0.0
GC.XPN.GSRV.CN,0.0
GC.XPN.COMP.CN,0.0
GC.TAX.YPKG.ZS,0.0
GC.TAX.YPKG.CN,0.0
GC.TAX.TOTL.GD.ZS,0.0
GC.TAX.TOTL.CN,0.0
GE.STD.ERR,0.0
GF.XPD.BUDG.ZS,0.0
HD.HCI.OVRL,0.0
IC.BUS.NDNS.ZS,0.0
IC.EXP.CSBC.CD,0.0
IC.ELC.TIME,0.0
IC.ELC.OUTG.ZS,0.0
IC.ELC.OUTG,0.0
IC.ELC.DURS,0.0
IC.CUS.DURS.EX,0.0
IC.CRD.PUBL.ZS,0.0
IC.BUS.EASE.XQ,0.0
HD.HCI.OVRL.FE,0.0
HD.HCI.OVRL.UB.MA,0.0
HD.HCI.OVRL.UB.FE,0.0
HD.HCI.OVRL.UB,0.0
HD.HCI.OVRL.MA,0.0
HD.HCI.OVRL.LB.MA,0.0
HD.HCI.OVRL.LB.FE,0.0
HD.HCI.OVRL.LB,0.0
GC.TAX.OTHR.RV.ZS,0.0
GC.TAX.OTHR.CN,0.0
GC.TAX.INTT.RV.ZS,0.0
FS.AST.DOMS.GD.ZS,0.0
FX.OWN.TOTL.YG.ZS,0.0
FX.OWN.TOTL.SO.ZS,0.0
FX.OWN.TOTL.PL.ZS,0.0
FX.OWN.TOTL.MA.ZS,0.0
FX.OWN.TOTL.60.ZS,0.0
FX.OWN.TOTL.40.ZS,0.0
FS.AST.PRVT.GD.ZS,0.0
FS.AST.DOMO.GD.ZS,0.0
GB.XPD.RSDV.GD.ZS,0.0
FS.AST.CGOV.GD.ZS,0.0
FR.INR.RINR,0.0
FR.INR.LNDP,0.0
FR.INR.LEND,0.0
FR.INR.DPST,0.0
FP.WPI.TOTL,0.0
FP.CPI.TOTL.ZG,0.0
FX.OWN.TOTL.ZS,0.0
GC.AST.TOTL.CN,0.0
GC.TAX.INTT.CN,0.0
GC.REV.XGRT.GD.ZS,0.0
GC.TAX.IMPT.ZS,0.0
GC.TAX.IMPT.CN,0.0
GC.TAX.GSRV.VA.ZS,0.0
GC.TAX.GSRV.RV.ZS,0.0
GC.TAX.GSRV.CN,0.0
GC.TAX.EXPT.ZS,0.0
GC.TAX.EXPT.CN,0.0
GC.REV.XGRT.CN,0.0
GC.AST.TOTL.GD.ZS,0.0
GC.REV.GOTR.ZS,0.0
GC.REV.GOTR.CN,0.0
GC.NLD.TOTL.GD.ZS,0.0
GC.NLD.TOTL.CN,0.0
GC.NFN.TOTL.CN,0.0
GC.LBL.TOTL.GD.ZS,0.0
GC.LBL.TOTL.CN,0.0
DT.TDS.MLAT.CD,0.0
DT.TDS.DPPG.GN.ZS,0.0
DT.TDS.DPPG.CD,0.0
DT.TDS.DPPF.XP.ZS,0.0
CC.PER.RNK.LOWER,0.0
CC.PER.RNK,0.0
CC.NO.SRC,0.0
CC.EST,0.0
BX.TRF.PWKR.DT.GD.ZS,0.0
BX.TRF.PWKR.CD.DT,0.0
BX.TRF.PWKR.CD,0.0
BX.PEF.TOTL.CD.WD,0.0
BX.KLT.DINV.WD.GD.ZS,0.0
BX.KLT.DINV.CD.WD,0.0
BX.GSR.TRVL.ZS,0.0
BX.GSR.TOTL.CD,0.0
BX.GSR.ROYL.CD,0.0
BX.GSR.MRCH.CD,0.0
BX.GSR.INSF.ZS,0.0
BX.GSR.GNFS.CD,0.0
BX.GSR.CMCP.ZS,0.0
CC.PER.RNK.UPPER,0.0
CC.STD.ERR,0.0
CM.MKT.INDX.ZG,0.0
DC.DAC.DNKL.CD,0.0
DC.DAC.JPNL.CD,0.0
DC.DAC.ITAL.CD,0.0
DC.DAC.IRLL.CD,0.0
DC.DAC.HUNL.CD,0.0
DC.DAC.GRCL.CD,0.0
DC.DAC.FINL.CD,0.0
DC.DAC.ESTL.CD,0.0
DC.DAC.DEUL.CD,0.0
CM.MKT.LCAP.CD,0.0
DC.DAC.CZEL.CD,0.0
DC.DAC.CECL.CD,0.0
DC.DAC.CANL.CD,0.0
DC.DAC.BELL.CD,0.0
DC.DAC.AUTL.CD,0.0
DC.DAC.AUSL.CD,0.0
CM.MKT.TRAD.GD.ZS,0.0
BX.GSR.CCIS.CD,0.0
BX.GRT.TECH.CD.WD,0.0
BX.GRT.EXTA.CD.WD,0.0
AG.LND.EL5M.ZS,0.0
AG.PRD.LVSK.XD,0.0
AG.PRD.FOOD.XD,0.0
AG.PRD.CREL.MT,0.0
AG.LND.TOTL.UR.K2,0.0
AG.LND.TOTL.RU.K2,0.0
AG.LND.TOTL.K2,0.0
AG.LND.FRST.K2,0.0
AG.LND.EL5M.UR.ZS,0.0
BG.GSR.NFSV.GD.ZS,0.0
AG.LND.EL5M.UR.K2,0.0
AG.LND.EL5M.RU.ZS,0.0
AG.LND.EL5M.RU.K2,0.0
AG.LND.CREL.HA,0.0
AG.LND.ARBL.HA.PC,0.0
AG.LND.ARBL.HA,0.0
AG.LND.AGRI.K2,0.0
AG.SRF.TOTL.K2,0.0
BM.GSR.GNFS.CD,0.0
BN.TRF.CURR.CD,0.0
BN.CAB.XOKA.CD,0.0
BN.RES.INCL.CD,0.0
BN.KLT.PTXL.CD,0.0
BN.KLT.DINV.CD,0.0
BN.GSR.MRCH.CD,0.0
BN.GSR.GNFS.CD,0.0
BN.GSR.FCTY.CD,0.0
BN.FIN.TOTL.CD,0.0
BM.KLT.DINV.WD.GD.ZS,0.0
BM.GSR.INSF.ZS,0.0
BM.KLT.DINV.CD.WD,0.0
BM.GSR.TRVL.ZS,0.0
BM.GSR.TRAN.ZS,0.0
BM.GSR.TOTL.CD,0.0
BM.GSR.ROYL.CD,0.0
BM.GSR.NFSV.CD,0.0
BM.GSR.MRCH.CD,0.0
DC.DAC.LTUL.CD,0.0
DC.DAC.LUXL.CD,0.0
DC.DAC.NZLL.CD,0.0
DT.NFL.UNAI.CD,0.0
DT.NFL.UNIDO.CD,0.0
DT.NFL.UNEP.CD,0.0
DT.NFL.UNDP.CD,0.0
DT.NFL.UNCV.CD,0.0
DT.NFL.UNCTAD.CD,0.0
DT.NFL.UNCR.CD,0.0
DT.NFL.UNCF.CD,0.0
DT.NFL.SPRP.CD,0.0
DT.NFL.UNRW.CD,0.0
DT.NFL.SDGF.CD,0.0
DT.NFL.RDBN.CD,0.0
DT.NFL.RDBC.CD,0.0
DT.NFL.PRVT.CD,0.0
DT.NFL.PROP.CD,0.0
DT.NFL.PNGC.CD,0.0
DT.NFL.PNGB.CD,0.0
DT.NFL.UNPB.CD,0.0
DT.NFL.UNWT.CD,0.0
DT.NFL.PCBK.CD,0.0
DT.ODA.ODAT.GN.ZS,0.0
DT.TDS.DIMF.CD,0.0
DT.TDS.DECT.GN.ZS,0.0
DT.TDS.DECT.CD,0.0
DT.ODA.ODAT.XP.ZS,0.0
DT.ODA.ODAT.PC.ZS,0.0
DT.ODA.ODAT.MP.ZS,0.0
DT.ODA.ODAT.KD,0.0
DT.ODA.ODAT.GI.ZS,0.0
DT.NFL.WFPG.CD,0.0
DT.ODA.ODAT.CD,0.0
DT.ODA.OATL.KD,0.0
DT.ODA.OATL.CD,0.0
DT.ODA.ALLD.KD,0.0
DT.ODA.ALLD.CD,0.0
DT.NFL.WITC.CD,0.0
DT.NFL.WHOL.CD,0.0
DT.NFL.PCBO.CD,0.0
DT.NFL.PBND.CD,0.0
DC.DAC.POLL.CD,0.0
DC.ODA.TOTL.GN.ZS,0.0
DT.DOD.DPPG.CD,0.0
DT.DOD.DPNG.CD,0.0
DT.DOD.DLXF.CD,0.0
DT.DOD.DIMF.CD,0.0
DT.DOD.DECT.GN.ZS,0.0
DT.DOD.DECT.CD,0.0
DC.ODA.TOTL.KD,0.0
DC.ODA.TOTL.CD,0.0
DT.DOD.DSTC.IR.ZS,0.0
DC.ODA.TLDC.GN.ZS,0.0
DC.ODA.TLDC.CD,0.0
DC.DAC.TOTL.CD,0.0
DC.DAC.SWEL.CD,0.0
DC.DAC.SVNL.CD,0.0
DC.DAC.SVKL.CD,0.0
DC.DAC.PRTL.CD,0.0
DT.DOD.DSTC.CD,0.0
DT.DOD.DSTC.XP.ZS,0.0
DT.NFL.NIFC.CD,0.0
DT.NFL.IAEA.CD,0.0
DT.NFL.MLAT.CD,0.0
DT.NFL.MIDA.CD,0.0
DT.NFL.MIBR.CD,0.0
DT.NFL.IMFN.CD,0.0
DT.NFL.IMFC.CD,0.0
DT.NFL.ILOG.CD,0.0
DT.NFL.IFAD.CD,0.0
DT.NFL.FAOG.CD,0.0
DT.DOD.DSTC.ZS,0.0
DT.NFL.DPNG.CD,0.0
DT.NFL.CERF.CD,0.0
DT.NFL.BOND.CD,0.0
DT.NFL.BLAT.CD,0.0
DT.DOD.PVLX.CD,0.0
DT.DOD.MWBG.CD,0.0
DT.DOD.MIBR.CD,0.0
IC.EXP.TMBC,0.0
IC.FRM.BKWC.ZS,0.0
SE.PRM.REPT.MA.ZS,0.0
NY.GNS.ICTR.GN.ZS,0.0
NY.GDP.PCAP.PP.KD,0.0
NY.GDP.PCAP.PP.CD,0.0
NY.GDP.PCAP.KD.ZG,0.0
NY.GDP.PCAP.KD,0.0
NY.GDP.PCAP.CD,0.0
NY.GDP.NGAS.RT.ZS,0.0
NY.GDP.MKTP.PP.KD,0.0
NY.GDP.MKTP.PP.CD,0.0
NY.GDP.MKTP.KN,0.0
NY.GDP.MKTP.KD,0.0
NY.GDP.MKTP.CN.AD,0.0
NY.GDP.MKTP.CN,0.0
NY.GDP.MKTP.CD,0.0
NY.GDP.MINR.RT.ZS,0.0
NY.GDP.FRST.RT.ZS,0.0
NY.GDP.FCST.KN,0.0
NY.GDP.FCST.KD,0.0
NY.GDP.PETR.RT.ZS,0.0
NY.GDP.TOTL.RT.ZS,0.0
NY.GDS.TOTL.CD,0.0
NY.GNP.MKTP.PP.KD,0.0
NY.GNP.PCAP.PP.KD,0.0
NY.GNP.PCAP.PP.CD,0.0
NY.GNP.PCAP.KN,0.0
NY.GNP.PCAP.KD.ZG,0.0
NY.GNP.PCAP.KD,0.0
NY.GNP.PCAP.CN,0.0
NY.GNP.PCAP.CD,0.0
NY.GNP.MKTP.PP.CD,0.0
NY.GDS.TOTL.CN,0.0
NY.GNP.MKTP.KN,0.0
NY.GNP.MKTP.CN.AD,0.0
NY.GNP.MKTP.CN,0.0
NY.GNP.MKTP.CD,0.0
NY.GNP.ATLS.CD,0.0
NY.GDY.TOTL.KN,0.0
NY.GDS.TOTL.ZS,0.0
NY.GDP.FCST.CN,0.0
NY.GDP.FCST.CD,0.0
NY.GDP.DISC.KN,0.0
NV.SRV.TOTL.KD.ZG,0.0
NY.ADJ.DMIN.CD,0.0
NY.ADJ.DKAP.GN.ZS,0.0
NY.ADJ.DKAP.CD,0.0
NY.ADJ.DFOR.CD,0.0
NY.ADJ.DCO2.GN.ZS,0.0
NY.ADJ.AEDU.GN.ZS,0.0
NV.SRV.TOTL.KN,0.0
NV.SRV.TOTL.KD,0.0
NY.ADJ.DNGY.CD,0.0
NV.SRV.TOTL.CN,0.0
NV.SRV.TOTL.CD,0.0
NV.SRV.EMPL.KD,0.0
NV.MNF.OTHR.ZS.UN,0.0
NV.MNF.MTRN.ZS.UN,0.0
NV.MNF.CHEM.ZS.UN,0.0
NV.IND.TOTL.ZS,0.0
NY.ADJ.DMIN.GN.ZS,0.0
NY.ADJ.DNGY.GN.ZS,0.0
NY.GDP.DEFL.KD.ZG.AD,0.0
NY.ADJ.NNTY.PC.KD,0.0
NY.GDP.DEFL.KD.ZG,0.0
NY.GDP.COAL.RT.ZS,0.0
NY.EXP.CAPM.KN,0.0
NY.ADJ.SVNX.GN.ZS,0.0
NY.ADJ.SVNG.GN.ZS,0.0
NY.ADJ.SVNG.CD,0.0
NY.ADJ.NNTY.PC.KD.ZG,0.0
NY.ADJ.NNTY.PC.CD,0.0
NY.ADJ.DPEM.CD,0.0
NY.ADJ.NNTY.KD.ZG,0.0
NY.ADJ.NNTY.KD,0.0
NY.ADJ.NNTY.CD,0.0
NY.ADJ.NNAT.CD,0.0
NY.ADJ.ICTR.GN.ZS,0.0
NY.ADJ.DRES.GN.ZS,0.0
NY.ADJ.DPEM.GN.ZS,0.0
NY.GNS.ICTR.CN,0.0
NY.GNS.ICTR.ZS,0.0
IC.FRM.BNKS.ZS,0.0
NY.GSR.NFCY.CD,0.0
SE.PRM.CUAT.FE.ZS,0.0
SE.PRM.CMPT.ZS,0.0
SE.PRM.CMPT.FE.ZS,0.0
SE.PRM.AGES,0.0
SE.PRE.TCAQ.ZS,0.0
SE.PRE.TCAQ.MA.ZS,0.0
SE.PRE.TCAQ.FE.ZS,0.0
SE.PRE.ENRR.MA,0.0
SE.PRE.ENRR.FE,0.0
SE.PRE.ENRR,0.0
SE.PRE.ENRL.TC.ZS,0.0
SE.PRE.DURS,0.0
SE.LPV.PRIM.SD.FE,0.0
SE.LPV.PRIM.SD,0.0
SE.LPV.PRIM.MA,0.0
SE.LPV.PRIM.LD.MA,0.0
SE.LPV.PRIM.LD.FE,0.0
SE.PRM.CUAT.MA.ZS,0.0
SE.PRM.DURS,0.0
SE.PRM.ENRL,0.0
SE.PRM.PRIV.ZS,0.0
SE.PRM.REPT.FE.ZS,0.0
SE.PRM.PRSL.ZS,0.0
SE.PRM.PRSL.MA.ZS,0.0
SE.PRM.PRSL.FE.ZS,0.0
SE.PRM.PRS5.ZS,0.0
SE.PRM.PRS5.MA.ZS,0.0
SE.PRM.PRS5.FE.ZS,0.0
SE.PRM.NINT.ZS,0.0
SE.PRM.ENRL.FE.ZS,0.0
SE.PRM.NINT.FE.ZS,0.0
SE.PRM.NENR.MA,0.0
SE.PRM.NENR.FE,0.0
SE.PRM.NENR,0.0
SE.PRM.GINT.MA.ZS,0.0
SE.PRM.ENRR.MA,0.0
SE.PRM.ENRL.TC.ZS,0.0
SE.LPV.PRIM.FE,0.0
SE.ENR.TERT.FM.ZS,0.0
SE.ENR.SECO.FM.ZS,0.0
PA.NUS.ATLS,0.0
PV.PER.RNK.UPPER,0.0
PV.PER.RNK.LOWER,0.0
PV.NO.SRC,0.0
PV.EST,0.0
PA.NUS.PRVT.PP,0.0
PA.NUS.PPPC.RF,0.0
PA.NUS.FCRF,0.0
NY.TRF.NCTR.KN,0.0
PX.REX.REER,0.0
NY.TRF.NCTR.CN,0.0
NY.TRF.NCTR.CD,0.0
NY.TAX.NIND.KN,0.0
NY.TAX.NIND.CN,0.0
NY.TAX.NIND.CD,0.0
AG.CON.FERT.ZS,0.0
NY.GSR.NFCY.CN,0.0
PV.STD.ERR,0.0
RL.EST,0.0
SE.ENR.PRSC.FM.ZS,0.0
SE.ADT.1524.LT.FM.ZS,0.0
SE.ENR.PRIM.FM.ZS,0.0
SE.COM.DURS,0.0
SE.ADT.LITR.ZS,0.0
SE.ADT.LITR.MA.ZS,0.0
SE.ADT.LITR.FE.ZS,0.0
SE.ADT.1524.LT.ZS,0.0
SE.ADT.1524.LT.MA.ZS,0.0
SE.ADT.1524.LT.FE.ZS,0.0
RL.NO.SRC,0.0
RQ.STD.ERR,0.0
